customer_id,name,age,gender,marital_status,number_of_dependents,annual_income,occupation,health_status,smoking_status,policy_type,coverage_amount,monthly_premium,policy_start_date
mostlyae-1e2c-476f-8730-64b835d66b2a,Olivia Certer,28,Female,Single,0,42000,Nraphic Designer,Good,Non-smoker,Term Life,120000,72.4,2022-02-22
mostly61-5bbb-4e8e-b3a6-c5f726944abc,Ali Tn Satth,26,Male,Single,0,58000,Fanancial Analyst,Excellent,Non-smoker,Term Life,150000,25.9,2022-11-15
mostly9e-546e-463b-98d3-1ef551526003,Jraca Sivh,29,Female,Married,2,54000,Teacher,Excellent,Non-smoker,Whole Life,750000,424.1,2022-07-25
mostly7c-5fcd-432a-9459-b13a7b1120a8,Grace Gerlin,52,Female,Married,2,142000,Bamanlial Analyst,Good,Non-smoker,Term Life,100000,61.5,2022-09-25
mostly50-1ad3-42ea-a3ef-30709a911701,Lichse Rlmn,42,Male,Widowed,1,68000,Dchoine,Good,Non-smoker,Term Life,250000,75.7,2022-11-23
mostly55-88ab-4637-97c8-be18f1427751,Liam JPetl,34,Male,Married,3,92000,Operations inetor,Good,Non-smoker,Universal Life,250000,217.0,2022-03-09
mostly38-0351-4965-9e4c-6a19fa0f69a1,Ema RKiok,58,Male,Married,3,130000,Financial Analyst,Good,Former smoker,Universal Life,600000,542.1,2022-05-05
mostly6d-b7d2-45a4-860a-6ffb8d59487d,Chloe Patel,27,Female,Single,0,42000,FinmentaCyAhyote,Excellent,Non-smoker,Term Life,100000,71.7,2022-07-09
mostly38-fd74-4768-8253-ed604d97d6c9,IlabelC oori,44,Female,Married,2,62000,Aal nacec,Excellent,Non-smoker,Term Life,130000,60.3,2022-06-10
mostlyf3-8729-4059-a6ec-6658d505c9fd,Olivia Bglye,37,Female,Single,0,42000,Teacher,Excellent,Non-smoker,Term Life,100000,70.4,2022-07-11
mostly47-fbac-4b5a-882f-29737a0f03d1,Daniel Piger,48,Female,Married,2,122000,Peahhrr,Fair,Non-smoker,Term Life,300000,116.5,2022-03-15
mostly99-a56d-4b44-950b-8f8c60477e34,Lucas Mautinez,30,Male,Married,2,90000,PilaerMalgncei,Excellent,Non-smoker,Universal Life,520000,325.8,2022-03-13
mostly9e-de0f-4e6a-919a-be06c68acc08,mmeellater,36,Female,Married,3,131000,HR anagnr,Good,Non-smoker,Universal Life,250000,111.9,2022-08-21
mostly5a-1aef-4def-88f8-74f8d9ca33f7,Ethan Rohwi,34,Male,Married,2,141000,Sales Manager,Excellent,Non-smoker,Term Life,400000,427.8,2022-04-11
mostly2c-700f-44c0-94a1-a49553c5723d,Aia oi,43,Male,Married,3,89000,Electrical Engineer,Good,Non-smoker,Whole Life,320000,326.9,2022-08-14
mostly03-5f10-4d3b-a35f-1719e9802480,Daniel Mlvrksn,31,Female,Married,3,42000,Software Developer,Excellent,Non-smoker,Term Life,680000,127.8,2022-05-15
mostly02-5520-4ffd-a9f1-ecec5eee2d8e,race Kims,26,Female,Divorced,0,53000,Marketing Soocialrs,Excellent,Non-smoker,Term Life,200000,95.0,2022-10-11
mostlyc8-4ab0-4614-ae16-598c1209048d,Danial Carthre,47,Male,Married,3,105000,Oeeharicar Engineer,Good,Non-smoker,Universal Life,900000,219.7,2022-10-21
mostly16-9288-48b8-9741-e0d067061a57,Heney Cis,51,Male,Married,3,125000,Operations Manager,Good,Former smoker,Universal Life,900000,111.3,2022-08-25
mostly56-1e79-4c1b-ac49-074b5d00ea4d,Danvel Carthr,26,Male,Married,1,76000,Marketing Specialist,Excellent,Non-smoker,Term Life,240000,57.4,2022-11-14
mostlycb-9d09-447d-ad8b-d9e339d263ef,Jscas Trigha,38,Female,Married,2,66000,ElerecaluEngineer,Good,Current smoker,Variable Life,750000,424.7,2022-01-25
mostlyd0-bd4e-4e46-98df-4ac65c6c843d,Emma Warcir,48,Male,Divorced,2,72000,Sales Manager,Fair,Current smoker,Term Life,300000,325.9,2022-03-02
mostlya5-16ba-4419-b343-84706fa17958,Olivia Brcwn,65,Female,Single,0,52000,Graphic Designer,Fair,Non-smoker,Term Life,120000,61.5,2022-02-19
mostlya0-e20e-41f3-a801-cfe50e3a276c,Elivia Carter,43,Female,Married,2,118000,Accountant,Good,Non-smoker,Universal Life,900000,565.2,2022-12-10
mostly05-e5bf-4e52-9dc1-9b658968aa44,Games MRrtin,58,Male,Married,2,125000,HR Specinais,Good,Non-smoker,Whole Life,1000000,425.6,2022-07-06
mostlybb-6539-4c1e-8adf-8abcff068e71,rice Com,34,Female,Married,3,98000,Sarke Danager,Excellent,Non-smoker,Term Life,440000,74.8,2022-06-16
mostlybb-9820-4945-b30b-9235a2c49ad9,GmamePattl,55,Female,Divorced,3,42000,Project Manager,Excellent,Non-smoker,Universal Life,700000,112.8,2022-05-06
mostly4b-fd78-4999-97c9-6fa498465428,AoehJa Nsrn,46,Female,Married,2,132000,Aechtntarte,Good,Non-smoker,Term Life,200000,75.9,2022-10-27
mostly3c-3282-4b05-8f15-d2fd254e653f,Avp a ests,29,Female,Single,0,56000,Graphic Designer,Good,Non-smoker,Term Life,150000,45.7,2022-02-02
mostly80-3b37-4645-93d4-a5fdb70397c3,Grace Lhn,49,Female,Divorced,2,98000,Operations Manager,Good,Non-smoker,Term Life,800000,125.8,2022-03-03
mostly45-1a46-4856-b49a-a4b99c86797a,Sanhah Breseee,39,Male,Single,0,54000,Dot Ayginnpee,Excellent,Non-smoker,Term Life,180000,60.1,2022-09-11
mostly3d-85b7-4027-8632-cbc8e7ead8cf,Emily ohnson,26,Female,Married,0,60000,Graphic Designer,Good,Non-smoker,Whole Life,250000,62.6,2022-05-22
mostly6e-f347-4909-9cf5-f2ddb0c857ec,Nathlie slner,31,Female,Married,3,89000,Electrical Engineer,Excellent,Non-smoker,Universal Life,520000,575.3,2022-07-30
mostly17-9a08-427b-88a9-6c0cff48036e,Ali Jarehoen,28,Female,Single,0,42000,Teacher,Excellent,Non-smoker,Term Life,100000,61.6,2022-01-27
mostlyd8-82e6-4c6f-a75d-35c62239fb6e,Nenhia Pocen,65,Male,Married,1,65000,Leirernr,Fair,Non-smoker,Whole Life,900000,140.5,2022-01-26
mostlyc6-729d-4a5a-a274-0cdf24b44c19,Nanhy Kone,48,Male,Divorced,2,42000,Sales D nageor,Good,Non-smoker,Term Life,200000,78.2,2022-03-02
mostly7a-f2a8-4ad7-b106-df8e111f7e2d,Isabella lmen,40,Female,Single,0,46000,Fustemr ocialto,Good,Non-smoker,Term Life,150000,38.3,2022-03-13
mostly16-9583-4263-b255-c58f6c1fe9d6,Cricy Rohnk,49,Male,Married,1,88000,Prcect Manager,Good,Non-smoker,Term Life,260000,70.0,2022-09-19
mostlyae-a6b2-44d5-910f-de1acefe1306,Isabella guten,38,Male,Married,2,190000,Customr Support,Excellent,Non-smoker,Universal Life,800000,144.6,2022-01-25
mostly65-38cb-4132-8c75-d1e19d97921b,Noah Patea,48,Female,Married,2,62000,Arckutecte,Good,Non-smoker,Universal Life,450000,158.1,2022-08-14
mostly13-2503-4e3c-9c15-8376f476159d,LucasoNgote,39,Male,Single,0,64000,Moftware Angenoer,Excellent,Non-smoker,Term Life,200000,58.9,2022-05-22
mostly5b-c1f5-4f09-b554-565f2e7320ec,tcan imson,28,Male,Single,0,42000,Bealec,Fair,Former smoker,Term Life,100000,89.0,2022-07-28
mostly0b-6f8f-487f-8ce8-a47f81b5c404,PmarTi,48,Male,Married,2,88000,Project Manager,Excellent,Non-smoker,Variable Life,700000,217.3,2022-08-03
mostly6c-421a-4a73-83eb-1f2060a8193f,Dana Genig,58,Female,Married,3,72000,Selie,Good,Non-smoker,Universal Life,400000,115.5,2022-03-02
mostlyb0-5a09-4198-83bc-46b090cea907,Emme ahesoa,65,Female,Married,0,57000,Graphic Designer,_RARE_,Non-smoker,Term Life,130000,65.6,2022-05-22
mostly85-cb25-4e0f-94fc-d820bf642481,James Gae,65,Male,Married,0,118000,Scles Manager,Good,Non-smoker,Whole Life,300000,69.9,2022-08-03
mostlyb2-9c5d-4067-979e-51607d554081,Miauih,38,Male,Married,2,42000,Mechrical Engineer,Excellent,Non-smoker,Whole Life,420000,427.4,2022-03-19
mostly77-2e5a-4215-ba39-3d2cef390eea,James Soth,49,Male,Married,2,56000,Soles Macccine,Fair,Current smoker,Whole Life,500000,315.2,2022-02-02
mostly0d-fc29-4dff-87d3-faf2b17b4366,Modiia Cartere,26,Female,Single,0,42000,Cottwere Doseloa,Good,Non-smoker,Term Life,150000,65.5,2022-08-12
mostlyab-cd4a-454d-8a84-33f7ad693a46,Daniel Plm,48,Male,Married,3,112000,Sontor Soconasae,Good,Non-smoker,Universal Life,600000,533.6,2022-05-28
mostly10-e612-4a62-bc0d-b9dc965805d8,Olivia Mureiz,32,Female,Single,0,52000,Content Cteatogist,Good,Non-smoker,Term Life,100000,25.0,2022-09-21
mostly95-0ec3-486f-ad06-8436c1479a7e,Etia Wiltsr,45,Female,Married,1,100000,HRhhanrgar Egineer,Good,Non-smoker,Whole Life,350000,130.0,2022-08-21
mostly1b-69b0-4e0d-a4cd-8998608d04bc,Lucas Bauinez,57,Male,Married,3,75000,Cinanricl Analyst,Good,Former smoker,Universal Life,750000,544.8,2022-09-21
mostlyed-51c8-45ce-8b97-620bb59755c9,Jar  Singh,55,Female,Married,2,175000,Cata Aecnot,Good,Current smoker,Whole Life,800000,90.7,2022-07-07
mostlya4-1ed4-4c6e-87aa-3c57cdbea4b5,Nanhel Soinh,65,Female,Single,0,52000,Retised,Fair,Non-smoker,Term Life,100000,45.9,2022-08-22
mostlya4-a7bb-42d5-af82-4eeaee285a67,Ellaanlrrownez,65,Female,Single,0,52000,HatestnaCyst,Excellent,Current smoker,Term Life,170000,45.8,2022-12-02
mostlybd-92a5-4968-8393-f068dbdc5953,Muchael unere,48,Male,Married,2,68000,Sales Manager,Good,Former smoker,Universal Life,600000,127.5,2022-10-11
mostly38-70a6-427f-9ba6-eabba2fabfb3,Grace La,52,Female,Married,2,110000,Araphic Designer,Good,Non-smoker,Whole Life,300000,90.2,2022-12-10
mostly20-1e8d-4d99-b0e7-0a2a1f25586c,ManeaoWigso,26,Female,Married,0,98000,Software Developer,Excellent,Non-smoker,Term Life,140000,61.7,2022-05-12
mostly37-94b8-4099-a49f-c74b33fb357d,Aarra Wilren,65,Male,Single,0,52000,Eraphic Designer,Good,Former smoker,Term Life,100000,62.3,2022-02-14
mostly08-fd4a-4463-b64f-a15a39067a52,Olivaa Noonn,37,Female,Married,2,99000,Leniot fipeerl,Good,Non-smoker,Term Life,120000,72.4,2022-01-28
mostlycc-b62f-4ab3-9ee4-4823968bb8ba,Licas Grnhia,52,Female,Married,0,56000,Project Manager,_RARE_,Former smoker,Universal Life,700000,147.9,2022-01-17
mostly5b-049a-433f-9128-225a9522d210,Elivia Rroin,37,Female,Single,0,47000,Elrctnical segineer,Excellent,Non-smoker,Term Life,150000,24.6,2022-12-20
mostlyeb-2812-4ae0-9902-9bfa7191a2a1,Danael Coale,52,Male,Married,3,132000,Sales Director,Excellent,Non-smoker,Universal Life,1200000,120.4,2022-07-12
mostly94-4970-499a-9b88-0f6a82d830a0,MidiJe Psre,44,Female,Married,2,150000,Contel  Criar,Excellent,Non-smoker,Term Life,250000,113.3,2022-01-11
mostly7f-ba56-4ef8-9c81-d7b480af2827,Emma oenkgez,36,Male,Married,1,87000,Gpcirtec,Good,Non-smoker,Whole Life,520000,78.3,2022-07-22
mostlyd9-9dd0-461e-a1d1-8af5aef72c1c,Goah Jlttson,34,Female,Married,3,61000,Mrketng Meectn,Excellent,Non-smoker,Whole Life,200000,91.8,2022-01-22
mostly10-7e97-4b4d-90e7-76e03410cde1,Ava Johnson,60,Female,Single,0,52000,Marketing Soordinator,Excellent,Non-smoker,Term Life,150000,25.7,2022-03-11
mostly8e-808e-40ec-9e24-ce4d9de45ae1,Ethan in,28,Male,Single,0,52000,Nursesatu,Good,Non-smoker,Term Life,200000,50.5,2022-03-08
mostly4e-09f6-4696-a384-dbfb85e45a39,Elivia Martinz,62,Female,Married,1,98000,Project Manager,Good,Non-smoker,Universal Life,670000,31.2,2022-03-04
mostly62-d881-449b-8315-82bcc53ac0a0,lacKalv,51,Female,Married,3,125000,Tirceing AEino,Excellent,Non-smoker,Universal Life,1200000,214.7,2022-02-22
mostlyd8-f43d-4142-bf9a-4960ccb33f58,Noah Wilciae,39,Male,Single,0,70000,Sales Director,Excellent,Former smoker,Universal Life,400000,85.6,2022-07-09
mostly16-ae73-40eb-b6d9-a513f8cb51c8,Ava ahnson,29,Female,Single,0,44000,Graphic Designer,Fair,Non-smoker,Term Life,150000,65.7,2022-05-02
mostly1d-0f48-4c4f-9138-b9311e1d4986,Venrer lirm,35,Male,Married,2,120000,Solew Dinector,Excellent,Non-smoker,Whole Life,680000,218.0,2022-09-28
mostly9b-49ea-418a-b539-a3c2549ebfa2,NanreleCoen,59,Male,Single,2,64000,Mtrounr,Excellent,Non-smoker,Variable Life,150000,38.3,2022-05-21
mostly33-4208-4451-a2ed-05d485439634,James Cilmon,58,Male,Married,3,145000,Soles  Pnsger,Excellent,Current smoker,Whole Life,900000,486.5,2022-07-08
mostlyc2-b0d9-42b2-8ed8-f47067fe9b96,Isabella hssi,48,Female,Married,2,97000,HRcoentcr,Excellent,Non-smoker,Term Life,460000,126.7,2022-01-14
mostly85-dc7f-457f-8f0b-4a29aebb9f18,Sathan Brtin,39,Female,Single,0,52000,Teacher,Excellent,Non-smoker,Term Life,200000,91.9,2022-12-02
mostly86-b189-4a17-9c97-e54ef8a03456,Sophia Broit,44,Female,Divorced,1,76000,HRerttian  ire nr,Good,Non-smoker,Whole Life,300000,263.3,2022-10-29
mostly24-1a9e-44e4-bf98-a764578982e2,Iacbel Wpeason,45,Male,Widowed,2,118000,Csineee,Fair,Non-smoker,Universal Life,900000,448.6,2022-08-02
mostlyce-2e7f-4ef9-a6e0-4e9f3cd88147,Lacasli Riser,52,Male,Married,3,120000,Sales Director,Excellent,Former smoker,Universal Life,750000,323.8,2022-09-16
mostly3f-f201-4dc8-992c-54ad25fc63e0,Jacts ehsw,35,Male,Married,3,42000,Project Manager,Good,Non-smoker,Universal Life,620000,136.5,2022-08-20
mostlyb0-eb2d-404f-8b90-81de2af8f1f7,Emma Paivir,48,Female,Widowed,1,78000,School Principal,Good,Non-smoker,Whole Life,660000,90.1,2022-05-09
mostlyd3-aab8-48a9-9bab-11e772005c1a,Sophia Browne,35,Female,Married,3,92000,Accountant,Good,Non-smoker,Term Life,400000,89.6,2022-10-25
mostlydd-a668-49d0-a2c4-dabaa72a1580,Noth Kimi,41,Male,Married,2,168000,Trncarioa ire t,Excellent,Non-smoker,Term Life,350000,445.2,2022-05-20
mostlydd-a815-4764-9b94-fb898ea7624e,Noah e h,55,Male,Divorced,1,74000,Custem ouppsare,Fair,Non-smoker,Term Life,260000,72.5,2022-04-20
mostly4f-e054-4ea4-ac00-6d3e4f950b65,Doah altkoa,30,Male,Single,0,64000,Graphic Designer,Excellent,Non-smoker,Term Life,100000,63.4,2022-05-07
mostly5b-3ee3-4f1a-b06e-a0e60e06787f,rhan Germin,28,Male,Single,0,42000,Aarketing Moeecto,Excellent,Non-smoker,Term Life,100000,55.8,2022-03-03
mostly69-8817-417b-88d5-44255cffffb3,Isehiaiera,58,Female,Married,2,120000,Cisirngoi,Fair,Former smoker,Universal Life,1200000,155.7,2022-02-19
mostly28-9988-4b71-98fd-53f9d6df0bac,Noah Wisiags,34,Male,Single,0,62000,Sefeware Dsveloper,Excellent,Non-smoker,Term Life,180000,24.0,2022-08-12
mostlya3-200a-449d-bdeb-79b969eb9231,Danyel Chegr,35,Male,Married,3,190000,Soware Drveloper,Excellent,Non-smoker,Whole Life,660000,278.2,2022-05-19
mostly35-86f9-423a-bbe1-9e0871d09dd2,Aoeia Nva,30,Female,Married,2,94000,Fracher,Good,Non-smoker,Term Life,120000,70.3,2022-05-18
mostly99-2cda-47b5-9086-d514920efdac,Emma Jolvir,65,Female,Widowed,1,54000,Coapher,Good,Non-smoker,Term Life,180000,71.5,2022-12-02
mostly82-ff2d-4844-a01a-2ca706b80954,Liam Wisliams,38,Male,Married,1,76000,Grcphtical Engineer,Good,Non-smoker,Term Life,300000,219.0,2022-07-06
mostly91-5764-4643-890f-72825c1710d1,Vanmol Carter,42,Male,Married,2,73000,Finincsanceero,Good,Non-smoker,Universal Life,600000,527.3,2022-07-21
mostlyab-e586-431e-933c-4f66c3b97d19,Noah Jola,57,Female,Married,3,101000,Siles Director,Excellent,Non-smoker,Variable Life,100000,240.6,2022-12-20
mostly16-fd85-4f6a-93ec-dab53bcaf8e9,Isabella artin,48,Female,Married,2,152000,Dumtimererro,Excellent,Non-smoker,Whole Life,850000,131.9,2022-12-04
mostlydc-b9f8-4b6f-b391-6c78a6abf3cf,lire Nim,56,Male,Divorced,0,42000,Purse,Good,Non-smoker,Term Life,100000,51.6,2022-10-02
mostlybc-28ab-45f9-a7e3-c2fba830af2e,Noah Jolnin,41,Female,Married,2,88000,Proect Manager,Good,Non-smoker,Term Life,260000,95.3,2022-05-16
mostly21-f9eb-4710-8cda-6f0740f4fa10,Isabella gie,34,Female,Married,2,85000,HT Mpnager,Excellent,Non-smoker,Whole Life,400000,158.1,2022-12-20
mostly9b-89e6-4689-9874-e931da639c0c,Ella arton,29,Female,Single,0,51000,Mcrsetnng Siecialist,Good,Non-smoker,Whole Life,180000,60.9,2022-08-30
mostly76-980f-4de6-a0c7-34f1a0e6a5a2,Oli ia Rarn,42,Female,Married,1,42000,Pp etes,Good,Non-smoker,Whole Life,200000,114.3,2022-12-01
mostlyfc-9fa6-4966-a8f2-f54fac99dd7e,Emla Wattoso,33,Female,Married,0,88000,Durseaal ntcineise,Excellent,Non-smoker,Whole Life,300000,114.0,2022-04-25
mostly67-c0ff-430b-b321-0335aec7606c,Grace Troin,56,Female,Married,2,160000,Financial Analyst,Excellent,Non-smoker,Universal Life,700000,196.7,2022-01-25
mostlyc1-9ddb-469e-9346-7b75ba0320b0,Grace Lhson,26,Female,Single,0,58000,ResrldA u,Fair,Non-smoker,Term Life,120000,61.5,2022-08-01
mostlyf5-046a-4b00-a9ad-3762cf5d3843,Nanhel  ars,27,Male,Married,3,158000,Oesiaeeon iiataet,Excellent,Non-smoker,Term Life,150000,61.9,2022-04-29
mostlya5-af3a-496a-a46f-426e0f4ce6cd,Liam Patel,44,Female,Married,1,66000,Op SpecoaA Atltant,Good,Non-smoker,Whole Life,520000,317.0,2022-03-09
mostlya5-5472-48f6-937a-2d18d80b0652,Olivia Bersen,47,Female,Divorced,2,75000,Hc sil tiie,Good,Non-smoker,Term Life,200000,143.5,2022-04-21
mostlybd-4ad4-4f91-9da5-66bbfde994c6,Ghloe Garcia,65,Female,Married,2,190000,FinarctaltAnalyst,_RARE_,Current smoker,Universal Life,900000,519.4,2022-12-20
mostlye5-a13a-4ca2-9d48-421dbbb899d9,Drace Rie,34,Female,Married,2,60000,Marketing Director,Good,Non-smoker,Term Life,200000,141.3,2022-04-12
mostly82-3055-4214-b55a-6f7f0b010267,Lucas Martinez,33,Male,Married,2,81000,Nurse,Excellent,Non-smoker,Variable Life,770000,110.2,2022-01-20
mostly80-5128-43d1-86ae-aec98fbb7d31,Sae Reroin,33,Female,Married,1,64000,Electrical Engineer,Good,Non-smoker,Term Life,280000,78.2,2022-03-09
mostly43-3a1b-458a-8f44-aadbf2e4572e,Ava Johlson,26,Female,Single,0,74000,Marketing Specialist,Good,Non-smoker,Term Life,140000,47.8,2022-02-11
mostly76-a8cd-402b-954a-6844cdaf8133,Ethan Gercia,46,Male,Married,2,84000,HR Manager,Good,Current smoker,Term Life,130000,113.6,2022-08-12
mostly5c-bcac-4358-b3d9-aedb72a8994c,Charlohtn,65,Female,Married,1,60000,HR anager,Fair,Non-smoker,Whole Life,460000,131.2,2022-10-26
mostly8d-4292-46c3-9750-f468c3721f1f,Lucas Matei,39,Male,Single,0,98000,Software Engineer,Fair,Former smoker,Term Life,300000,120.9,2022-08-20
mostly99-09a9-4440-816e-4a9f5119b90f,Emma Coatso,58,Female,Married,2,70000,Electrical Engineer,Excellent,Non-smoker,Whole Life,600000,134.5,2022-02-07
mostly01-e5ad-404c-b987-0205ba5a4cb4,JicsaoRml,38,Male,Married,2,160000,Software Developer,Fair,Non-smoker,Universal Life,400000,90.1,2022-04-19
mostlyd1-e467-4d8a-8333-166f2aff23e8,Nanme Leoit,41,Male,Married,3,98000,Sales Dsregtor,Excellent,Non-smoker,Term Life,700000,326.3,2022-03-19
mostly1f-0bbc-480e-95f9-5bf8c3314442,Elhan Mrowne,52,Male,Single,0,52000,AcgoolecDa,Fair,Former smoker,Universal Life,150000,213.7,2022-10-09
mostlyd0-ba09-42d1-974e-e108db2614a5,Lucas Matei,39,Male,Single,0,56000,Actointartn,Good,Non-smoker,Term Life,180000,95.5,2022-02-18
mostlyfe-0662-480e-acb6-ea0485dbd489,James Ghansa,63,Male,Widowed,1,74000,FifawarelDeveloper,Fair,Former smoker,Universal Life,600000,120.1,2022-11-03
mostlyb0-bdb4-4fad-ab4b-fd6f8727945d,Ilivellt voon,34,Female,Single,0,72000,Content Creator,Good,Non-smoker,Term Life,170000,61.7,2022-06-22
mostlya6-803c-4111-88e9-e3d7107f65a3,Dophia Bavii,63,Female,Widowed,1,75000,Feacher,Excellent,Non-smoker,Whole Life,520000,88.4,2022-09-19
mostlybb-d913-401b-8c61-f67c7f7aab78,Mia Johosnnon,34,Male,Married,3,95000,Senier Aears,Excellent,Non-smoker,Whole Life,350000,233.1,2022-04-22
mostly3e-63a7-4b11-99c4-82e19d80f87a,Sophia Dmeien,26,Female,Single,0,52000,Teacher,Good,Non-smoker,Term Life,150000,24.9,2022-02-14
mostly42-86a6-47ff-ac26-d0bfa834616d,Naniel Carker,42,Male,Married,3,125000,Project Manager,Good,Non-smoker,Term Life,550000,225.1,2022-02-27
mostly42-68f7-4a60-9c81-30b514829207,Jictoria yue,38,Male,Married,3,60000,School Principal,Good,Non-smoker,Universal Life,100000,131.2,2022-09-17
mostly92-4c01-4a91-9be0-9e35b7d565f9,Cthan Kinh,36,Male,Divorced,0,64000,Sales Manggir,Good,Former smoker,Term Life,260000,65.7,2022-09-14
mostly44-dd05-46f2-94cc-e10db81ac487,Henry Lhwrea,50,Male,Widowed,3,74000,Electrical Engineer,Good,Non-smoker,Whole Life,640000,95.4,2022-11-06
mostly34-304e-42a3-9968-3ca263bc9fe0,Mia aho,31,Female,Married,0,56000,Electrical Enginer,Excellent,Non-smoker,Term Life,200000,71.9,2022-05-09
mostlye4-578b-4853-ba55-a1d99def98fd,Mva Johnson,26,Female,Single,0,52000,Purae,Excellent,Non-smoker,Term Life,100000,45.7,2022-06-27
mostly10-6b29-474d-82fb-4aa4dc79f7f8,Ava Thrmite,36,Female,Single,0,74000,Consentalteator,Excellent,Non-smoker,Term Life,180000,25.5,2022-06-18
mostly9d-3662-4a32-af9d-345e1b858461,Isabella smtin,38,Female,Married,2,88000,Sarkeaing speiclit,Excellent,Non-smoker,Universal Life,500000,120.8,2022-12-09
mostly19-1a46-471b-8429-3e7ccef12e6b,Sophia Nguyen,49,Female,Divorced,2,98000,Data tnalyst,Good,Non-smoker,Term Life,250000,113.5,2022-02-02
mostly9a-ab2f-4fb3-971c-ed0cc9e992fe,Mothaa Maoih,29,Female,Married,2,58000,Teacher,Good,Non-smoker,Term Life,120000,78.1,2022-08-03
mostlyaa-5539-47aa-a791-8ac5d61f71ae,Alctn Smitho,63,Male,Widowed,0,52000,Retired,Fair,Former smoker,Term Life,150000,55.5,2022-11-03
mostly0c-13c9-4e6a-9041-5402d9b2bbe7,Vonel isteh,32,Male,Single,0,65000,Reactrrca,Excellent,Non-smoker,Term Life,200000,120.2,2022-06-16
mostly6a-dc18-473f-b041-b69d4ba6b167,Elivia Dmithe,41,Female,Married,2,96000,Mrolatecne Ar,Good,Non-smoker,Term Life,620000,269.4,2022-12-20
mostlyb6-f881-43ec-b0e9-689f19e6c348,Liam Pteln,34,Female,Married,2,72000,School Counselor,Excellent,Non-smoker,Term Life,280000,60.6,2022-03-06
mostly5c-fe59-4df7-9008-39d7d7be259e,Mia alti,26,Female,Single,0,51000,Marketing Specialist,Excellent,Non-smoker,Term Life,120000,61.8,2022-05-12
mostly95-8f8b-4c95-98e4-8df56652b5f5,Lucas Girniae,39,Male,Single,0,54000,Graphic Designer,Good,Non-smoker,Term Life,150000,52.7,2022-02-19
mostly7c-a300-4cf9-be49-cb038713fe03,Jameaosorrz,65,Male,Widowed,2,118000,Software enutet,Excellent,Non-smoker,Universal Life,300000,318.1,2022-03-23
mostlyc4-a7da-4c05-b107-2e311a60df40,Olivia Rrrti,52,Female,Married,2,178000,Eltctnryal Sngcneer,Good,Non-smoker,Whole Life,520000,300.2,2022-05-21
mostly22-a6dd-4c22-894a-8dc806291254,Mia irliog,52,Female,Married,2,190000,HR Sptcialist,Excellent,Non-smoker,Universal Life,700000,289.2,2022-09-04
mostly90-6995-4b5d-8478-79e3c1c694f0,Pvam ataan,42,Female,Married,1,79000,He hanager,Excellent,Non-smoker,Whole Life,250000,310.3,2022-10-25
mostly8a-79ca-466c-8f55-f899022ed654,Ava Joonson,26,Female,Married,0,54000,Teacher,Good,Non-smoker,Term Life,150000,52.4,2022-04-18
mostly55-bb11-45c9-b4ab-d710d1d060b7,Ema erniyhez,28,Female,Married,2,98000,Financial Analyst,Fair,Former smoker,Universal Life,600000,120.9,2022-03-29
mostlydf-2a71-4412-8d68-b7f48ec1ee46,race Thumson,34,Female,Married,0,98000,School Counselor,Good,Non-smoker,Term Life,250000,72.3,2022-03-11
mostlyb2-5281-4531-b5e6-34269f655e96,Olivia Smiah,50,Female,Married,2,144000,Elehtnical Engineer,Excellent,Non-smoker,Variable Life,600000,422.5,2022-12-20
mostly1e-d9ac-4310-9cc0-ca856189a795,James ilsos,65,Male,Married,1,68000,Senior  oftcre ninr,Good,Non-smoker,Whole Life,600000,127.6,2022-12-02
mostly0c-b951-4fa8-b004-7880f209d350,Isabella artin,34,Female,Married,2,165000,HR Managnr,Excellent,Non-smoker,Whole Life,400000,75.5,2022-10-14
mostly85-1091-4171-a0c9-2a60e52e583c,Ava aoosns,36,Female,Married,1,78000,Marketing Specialist,Good,Non-smoker,Term Life,250000,62.6,2022-10-12
mostly60-c1dd-4873-bdf5-30bb53a06f25,Carie Weleon,63,Male,Single,0,68000,Toroeting Soirgirato,Excellent,Non-smoker,Term Life,200000,88.0,2022-05-18
mostlyad-474e-4527-bde9-f1c996c0a466,HoabeKitla,51,Male,Single,1,87000,Teacher,Excellent,Non-smoker,Term Life,150000,156.6,2022-09-28
mostlyf6-ad31-46d8-9229-5b20e6575199,Olivia Back,41,Female,Divorced,0,74000,Csticncoc,Good,Non-smoker,Term Life,260000,89.2,2022-04-18
mostly7d-e70d-4bf4-8143-8501d95f2ddc,Emma Walhon,26,Female,Married,1,98000,RetiredE,Good,Non-smoker,Universal Life,400000,96.8,2022-02-27
mostly52-bd2d-45f7-972e-88420cc7185b,Lucas Wrten,39,Male,Single,0,54000,Software Engineer,Good,Non-smoker,Term Life,120000,24.8,2022-03-02
mostlyc4-10b7-40e8-b50f-5a7f0d049ba1,Isabella artin,48,Female,Married,2,142000,Mechanical Engineer,Excellent,Non-smoker,Whole Life,420000,153.1,2022-03-15
mostlya6-6985-47a8-8af3-5f562d60ca74,Grace Lee,41,Female,Married,3,153000,Electrical Engineer,Excellent,Non-smoker,Whole Life,800000,322.5,2022-11-02
mostlyd4-71ca-4113-aac4-a363093c9937,Olivia Welner,29,Female,Married,2,77000,School Principal,Excellent,Non-smoker,Term Life,150000,58.8,2022-10-18
